Chair Name, Cell Name, Location ID, Chair X, Chair Y, Chair Z
"Chair #5", "The All-Saints Inn", "ICTempleDistrictTheAllSaintsInn", 692.714233, -498.576019, -210.315201
"Chair #6", "The All-Saints Inn", "ICTempleDistrictTheAllSaintsInn", 74.932701, 138.939789, -208.204056
"Stool #1", "The All-Saints Inn", "ICTempleDistrictTheAllSaintsInn", 209.590591, -40.890022, -241.002151
"Stool #2", "The All-Saints Inn", "ICTempleDistrictTheAllSaintsInn", 213.872742, -108.193840, -241.002151
"Stool #3", "The All-Saints Inn", "ICTempleDistrictTheAllSaintsInn", 214.338333, 45.125721, -241.002151
"Bed #1", "The Archer's Paradox", "BravilTheArcherParadox", 237.452164, -183.518372, -256.009155
"Bench #1", "The Archer's Paradox", "BravilTheArcherParadox", -170.785019, -379.317444, -503.084290
"Chair #1", "The Archer's Paradox", "BravilTheArcherParadox", -136.078003, -250.304352, -255.283997
"Chair #2", "The Archer's Paradox", "BravilTheArcherParadox", -257.911499, -278.436493, -255.283997
"Chair #3", "The Archer's Paradox", "BravilTheArcherParadox", 299.201385, 129.236725, -255.283997
"Chair #4", "The Archer's Paradox", "BravilTheArcherParadox", 342.370148, 261.156219, -485.684052
"Stool #1", "The Archer's Paradox", "BravilTheArcherParadox", 360.170898, 70.683136, -501.805054
"Bed #1", "The Bastion Tower", "ICImperialLegionHQTheBastionTower", -121.157173, 720.482544, 401.947754
"Bed #2", "The Bastion Tower", "ICImperialLegionHQTheBastionTower", -130.003662, 402.729065, 399.807159
"Bed #3", "The Bastion Tower", "ICImperialLegionHQTheBastionTower", 191.256607, 719.909668, 399.633148
"Bed #4", "The Bastion Tower", "ICImperialLegionHQTheBastionTower", 191.927399, 401.732422, 401.417145
"Chair #1", "The Bastion Tower", "ICImperialLegionHQTheBastionTower", -102.483154, 244.893494, 404.777344
"Chair #2", "The Bastion Tower", "ICImperialLegionHQTheBastionTower", 28.983692, 844.425110, 404.777344
"Chair #3", "The Bastion Tower", "ICImperialLegionHQTheBastionTower", 357.801208, 454.142639, 404.777344
"Bedroll #1", "The Bastion", "ICImperialLegionHQTheBastion", 2364.607666, 1216.579834, -810.610840
"Bedroll #2", "The Bastion", "ICImperialLegionHQTheBastion", 2631.635498, 36.097858, -813.553406
"Bench #1", "The Bastion", "ICImperialLegionHQTheBastion", -230.908264, -248.147934, -299.137878
"Bench #2", "The Bastion", "ICImperialLegionHQTheBastion", 222.522400, -221.675446, -299.137878
"Chair #1", "The Bastion", "ICImperialLegionHQTheBastion", -15.008574, 116.414429, -270.299286
"Stool #1", "The Bastion", "ICImperialLegionHQTheBastion", 1627.377930, 1202.464355, -796.872925
"Stool #2", "The Bastion", "ICImperialLegionHQTheBastion", 1737.285034, 67.689323, -795.126038
"Stool #3", "The Bastion", "ICImperialLegionHQTheBastion", 1820.440063, 1306.844238, -794.536316
"Stool #4", "The Bastion", "ICImperialLegionHQTheBastion", 2092.540283, 15.310178, -793.561218
"Stool #5", "The Bastion", "ICImperialLegionHQTheBastion", 2240.700439, 1288.382813, -795.771973
"Stool #6", "The Bastion", "ICImperialLegionHQTheBastion", 2650.772705, 1073.215088, -792.687683
"Stool #7", "The Bastion", "ICImperialLegionHQTheBastion", 2790.722412, 34.829567, -792.111450
"Stool #8", "The Bastion", "ICImperialLegionHQTheBastion", 2850.681885, 1303.920654, -792.687683
"Bed #1", "The Best Defense Basement", "ICMarketDistrictTheBestDefenseBasement", -243.483963, -403.179932, 676.279297
"Bed #2", "The Best Defense Basement", "ICMarketDistrictTheBestDefenseBasement", -265.797729, 694.120117, 642.353088
"Chair #1", "The Best Defense Basement", "ICMarketDistrictTheBestDefenseBasement", -13.586276, 758.255676, 687.946899
"Chair #2", "The Best Defense Basement", "ICMarketDistrictTheBestDefenseBasement", -55.034122, -84.505310, 687.313721
"Chair #3", "The Best Defense Basement", "ICMarketDistrictTheBestDefenseBasement", 125.934891, -425.855682, 688.781738
"Chair #4", "The Best Defense Basement", "ICMarketDistrictTheBestDefenseBasement", 154.294769, 748.059021, 687.946899
"Chair #5", "The Best Defense Basement", "ICMarketDistrictTheBestDefenseBasement", 182.645035, 436.535187, 687.313721
"Chair #6", "The Best Defense Basement", "ICMarketDistrictTheBestDefenseBasement", 7.199114, -431.822235, 688.482422
"Bed #1", "The Best Defense Private Quarters", "ICMarketDistrictTheBestDefenseUpstairs", 463.361816, 113.689529, 911.675171
"Chair #1", "The Best Defense Private Quarters", "ICMarketDistrictTheBestDefenseUpstairs", -56.485935, 224.319489, 924.498291
"Chair #2", "The Best Defense Private Quarters", "ICMarketDistrictTheBestDefenseUpstairs", -69.519882, 90.151672, 924.498291
"Chair #3", "The Best Defense Private Quarters", "ICMarketDistrictTheBestDefenseUpstairs", 129.516479, 222.700241, 924.498291
"Chair #4", "The Best Defense Private Quarters", "ICMarketDistrictTheBestDefenseUpstairs", 139.694382, 87.318573, 924.498291
"Chair #5", "The Best Defense Private Quarters", "ICMarketDistrictTheBestDefenseUpstairs", 201.664047, -233.619598, 922.073975
"Chair #6", "The Best Defense Private Quarters", "ICMarketDistrictTheBestDefenseUpstairs", 377.833984, -344.145111, 922.074402
"Bench #1", "The Best Defense", "ICMarketDistrictTheBestDefense", -101.713966, 403.513855, 162.877640
"Bench #2", "The Best Defense", "ICMarketDistrictTheBestDefense", -222.349396, 0.653284, 162.877640
"Bench #3", "The Best Defense", "ICMarketDistrictTheBestDefense", 147.961823, 404.796906, 162.877640
"Chair #1", "The Best Defense", "ICMarketDistrictTheBestDefense", 422.759766, 53.893204, 197.290634
"Chair #2", "The Best Defense", "ICMarketDistrictTheBestDefense", 435.256042, 348.146942, 192.807999
"Chair #3", "The Best Defense", "ICMarketDistrictTheBestDefense", 87.444870, -168.247406, 192.852554
"Bed #1", "The Bloated Float Inn Deck", "ICWaterfrontTheBloatedFloatBelowDeck", 320.310364, 62.606430, -16.000000
"Stool #1", "The Bloated Float Inn Deck", "ICWaterfrontTheBloatedFloatBelowDeck", -805.941467, -115.775589, -32.554649
"Bed #1", "The Bloated Float Private Room", "ICWaterfrontTheBloatedFloatLoadRoom", 255.450363, -319.249939, -16.000000
"Chair #1", "The Bloated Float Private Room", "ICWaterfrontTheBloatedFloatLoadRoom", 439.180817, -176.511368, -16.838066
"Bench #1", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", 409.884949, -44.901814, 599.002014
"Chair #1", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", -155.212479, -111.738411, 468.253662
"Chair #2", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", -190.163376, 276.001282, 464.556152
"Chair #3", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", -62.592495, -258.848938, 464.682037
"Chair #4", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", -78.861977, 26.432518, 468.253662
"Chair #5", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", 0.340021, -20.055740, 468.253662
"Chair #6", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", 116.164024, 54.627285, 464.682037
"Chair #7", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", 194.871613, -180.877731, 464.682037
"Chair #8", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", 28.138981, -166.000061, 468.253662
"Chair #9", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", 399.650116, -68.363724, 474.751740
"Stool #1", "The Bloated Float Tavern Deck", "ICWaterfrontTheBloatedFloat", 68.760635, -3.174057, 446.830292
"Bed #1", "The Choosy Beggar", "SENSTheChoosyBeggar", -455.161285, 490.731415, 161.555923
"Bed #2", "The Choosy Beggar", "SENSTheChoosyBeggar", -876.081848, 457.109985, 161.555923
"Bench #1", "The Choosy Beggar", "SENSTheChoosyBeggar", -160.271103, 336.313385, -307.982452
"Bench #2", "The Choosy Beggar", "SENSTheChoosyBeggar", -406.227997, 581.712158, -305.466064
"Bench #3", "The Choosy Beggar", "SENSTheChoosyBeggar", -492.169250, 6.528867, -307.982452
"Bench #4", "The Choosy Beggar", "SENSTheChoosyBeggar", -694.873413, 96.823967, 139.467209
"Bench #5", "The Choosy Beggar", "SENSTheChoosyBeggar", -740.025757, 255.695984, -307.982483
"Bench #6", "The Choosy Beggar", "SENSTheChoosyBeggar", -817.587158, 229.150238, 138.008499
"Chair #1", "The Choosy Beggar", "SENSTheChoosyBeggar", -369.223328, 155.720642, -287.901428
"Chair #2", "The Choosy Beggar", "SENSTheChoosyBeggar", -477.540100, 460.490967, -287.774994
"Chair #3", "The Choosy Beggar", "SENSTheChoosyBeggar", -500.272980, 201.902863, -287.774994
"Chair #4", "The Choosy Beggar", "SENSTheChoosyBeggar", -602.975830, 670.223083, 156.198288
"Chair #5", "The Choosy Beggar", "SENSTheChoosyBeggar", -615.633301, 552.928650, -287.901428
"Snuggle Bench #1", "The Choosy Beggar", "SENSTheChoosyBeggar", -231.961273, -91.353409, -289.940735
"Snuggle Bench #2", "The Choosy Beggar", "SENSTheChoosyBeggar", -502.359100, 840.807800, 155.917328
"Snuggle Bench #3", "The Choosy Beggar", "SENSTheChoosyBeggar", -540.429626, -39.360466, 156.050201
"Snuggle Bench #4", "The Choosy Beggar", "SENSTheChoosyBeggar", -85.504143, -37.357357, -289.940735
"Chair #1", "The Copious Coinpurse Basement", "ICMarketDistrictTheCopiousCoinpurseBasement", -47.751373, -223.280945, 1994.996094
"Bed #1", "The Copious Coinpurse Private Quarters", "ICMarketDistrictTheCopiousCoinpurseUpstairs", 493.542145, 324.354614, 350.059753
"Bench #1", "The Copious Coinpurse Private Quarters", "ICMarketDistrictTheCopiousCoinpurseUpstairs", 337.465698, 15.971333, 319.451111
"Bench #2", "The Copious Coinpurse Private Quarters", "ICMarketDistrictTheCopiousCoinpurseUpstairs", 473.701416, 15.741001, 319.451111
"Chair #1", "The Copious Coinpurse Private Quarters", "ICMarketDistrictTheCopiousCoinpurseUpstairs", -167.880692, 59.336849, 348.103485
"Chair #2", "The Copious Coinpurse Private Quarters", "ICMarketDistrictTheCopiousCoinpurseUpstairs", -34.429638, 166.199677, 348.103485
"Chair #3", "The Copious Coinpurse Private Quarters", "ICMarketDistrictTheCopiousCoinpurseUpstairs", 17.865852, 291.210480, 355.968964
"Chair #1", "The Copious Coinpurse", "ICMarketDistrictTheCopiousCoinpurse", 201.482864, -209.640015, 1349.188110
"Chair #2", "The Copious Coinpurse", "ICMarketDistrictTheCopiousCoinpurse", 645.240845, -45.896793, 1341.408936
"Chair #3", "The Copious Coinpurse", "ICMarketDistrictTheCopiousCoinpurse", 742.196960, -131.917450, 1342.623901
"Chair #4", "The Copious Coinpurse", "ICMarketDistrictTheCopiousCoinpurse", 823.040222, 183.101974, 1349.188110
"Bench #1", "The Count's Arms", "AnvilTheCountsArms", -120.756744, -398.792511, 16.216125
"Bench #2", "The Count's Arms", "AnvilTheCountsArms", 124.588486, -407.296173, 16.216125
"Chair #1", "The Count's Arms", "AnvilTheCountsArms", -335.923676, 343.814697, 44.780823
"Chair #2", "The Count's Arms", "AnvilTheCountsArms", -350.023529, 229.748306, 44.780823
"Chair #3", "The Count's Arms", "AnvilTheCountsArms", -390.422699, -20.502459, 48.251976
"Chair #4", "The Count's Arms", "AnvilTheCountsArms", -393.481415, -281.420563, 44.729309
"Chair #5", "The Count's Arms", "AnvilTheCountsArms", -496.827515, 270.525177, 44.824360
"Chair #6", "The Count's Arms", "AnvilTheCountsArms", -551.353027, 416.259033, 44.616940
"Chair #7", "The Count's Arms", "AnvilTheCountsArms", 288.387665, -135.387436, 44.780823
"Chair #8", "The Count's Arms", "AnvilTheCountsArms", 377.415100, -10.046522, 44.824360
"Chair #9", "The Count's Arms", "AnvilTheCountsArms", 394.751343, -186.003464, 44.780823
"Chair #10", "The Count's Arms", "AnvilTheCountsArms", 470.320526, -127.328293, 44.616940
"Chair #11", "The Count's Arms", "AnvilTheCountsArms", 757.929443, 86.282738, 46.716110
"Chair #12", "The Count's Arms", "AnvilTheCountsArms", 773.926575, 466.560791, 46.716110
"Chair #13", "The Count's Arms", "AnvilTheCountsArms", 919.911499, 296.484314, 45.132523
"Bed #1", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -12.749876, -862.398560, 78.461639
"Bed #2", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -346.000854, 184.138000, 57.550629
"Bed #3", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -549.030518, -506.332123, 51.188450
"Bed #4", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -552.579651, -671.209717, 51.188438
"Bed #5", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", 299.239685, -573.035156, 55.332916
"Bed #6", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", 301.291046, 240.091873, 54.921005
"Bench #1", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -325.088318, -542.691406, 20.321533
"Bench #2", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -384.488770, -161.540588, 20.321533
"Bench #3", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -556.855652, -238.451065, 20.321533
"Chair #1", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -132.546158, -425.377350, 53.026459
"Chair #2", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -156.515976, -590.315430, 53.026459
"Chair #3", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -186.862335, 193.358093, 48.690186
"Chair #4", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -29.242228, -554.969177, 53.026459
"Chair #5", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -438.660797, -86.235451, 51.738403
"Chair #6", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", -569.341309, -10.731978, 51.738403
"Chair #7", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", 155.324005, 262.214935, 50.273682
"Chair #8", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", 167.286118, 111.428207, 50.273682
"Chair #9", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", 548.656677, -234.004944, 51.889893
"Chair #10", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", 600.479187, -634.407349, 51.889893
"Stool #1", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", 368.789825, -95.685822, 23.349609
"Stool #2", "The Counts Arms Private Rooms", "AnvilTheCountsArmsPrivateRooms", 572.171448, -14.284873, 23.349609
"Bed #1", "The Dividing Line", "LeyawiinTheDividingLine", -399.036072, 54.993042, 275.435242
"Bed #2", "The Dividing Line", "LeyawiinTheDividingLine", -420.291718, 382.202423, 309.842651
"Bench #1", "The Dividing Line", "LeyawiinTheDividingLine", 100.430244, -437.355194, 290.754364
"Bench #2", "The Dividing Line", "LeyawiinTheDividingLine", 104.048157, 65.077774, 290.754364
"Bench #3", "The Dividing Line", "LeyawiinTheDividingLine", 26.559700, -391.071106, 289.271973
"Bench #4", "The Dividing Line", "LeyawiinTheDividingLine", 331.966827, -419.686279, 291.053833
"Chair #1", "The Dividing Line", "LeyawiinTheDividingLine", -139.919250, -212.051697, 320.241425
"Chair #2", "The Dividing Line", "LeyawiinTheDividingLine", -145.097824, -297.670593, 320.241425
"Chair #3", "The Dividing Line", "LeyawiinTheDividingLine", -162.695251, 549.590210, 320.241394
"Chair #4", "The Dividing Line", "LeyawiinTheDividingLine", -216.165741, -537.362183, 320.241394
"Chair #5", "The Dividing Line", "LeyawiinTheDividingLine", -263.262848, -314.520142, 320.241425
"Chair #6", "The Dividing Line", "LeyawiinTheDividingLine", -268.381989, -241.095306, 320.241425
"Chair #7", "The Dividing Line", "LeyawiinTheDividingLine", -294.309814, -76.465111, 47.118309
"Chair #8", "The Dividing Line", "LeyawiinTheDividingLine", -343.886475, -80.546303, 320.241455
"Chair #9", "The Dividing Line", "LeyawiinTheDividingLine", -421.849609, 430.173859, 46.606064
"Bed #1", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 177.978729, -206.637680, 218.589096
"Bed #2", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 321.252319, -164.793762, 218.723694
"Bed #3", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 747.855347, -155.489685, 222.561569
"Bedroll #1", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 623.675781, 70.118202, 2.110494
"Bench #1", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 238.803696, -1.818840, 203.566254
"Chair #1", "The Drunken Dragon Inn", "TheDrunkenDragonInn", -92.395409, -26.061575, 220.594818
"Chair #2", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 168.574463, 202.966721, 34.973557
"Chair #3", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 195.854492, -98.104050, 34.973557
"Chair #4", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 264.313568, 162.377151, 34.973557
"Chair #5", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 27.302919, 101.059456, 36.763809
"Chair #6", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 286.385010, -163.392624, 34.973557
"Chair #7", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 374.324982, 239.497086, 37.073685
"Chair #8", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 69.588844, -175.477554, 37.073685
"Chair #9", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 729.497803, 259.764374, 221.224655
"Stool #1", "The Drunken Dragon Inn", "TheDrunkenDragonInn", 587.162964, -167.143082, 201.941620
"Bed #1", "The Fair Deal ", "BravilTheFairDeal", -212.559341, -303.604828, -253.966217
"Bed #2", "The Fair Deal ", "BravilTheFairDeal", -46.663006, 16.577372, -22.383217
"Bed #3", "The Fair Deal ", "BravilTheFairDeal", 158.851456, 21.144535, -22.682655
"Bench #1", "The Fair Deal ", "BravilTheFairDeal", -79.310394, -263.861755, -39.405640
"Chair #1", "The Fair Deal ", "BravilTheFairDeal", -207.036484, -369.723145, -480.321960
"Chair #2", "The Fair Deal ", "BravilTheFairDeal", -296.834076, -279.345093, -480.321960
"Chair #3", "The Fair Deal ", "BravilTheFairDeal", -36.567806, 273.168274, -483.725830
"Chair #4", "The Fair Deal ", "BravilTheFairDeal", -91.412041, -333.224731, -252.259964
"Chair #5", "The Fair Deal ", "BravilTheFairDeal", 129.047180, -240.852722, -252.259979
"Chair #6", "The Fair Deal ", "BravilTheFairDeal", 156.619568, 5.145209, -252.259979
"Stool #1", "The Fair Deal ", "BravilTheFairDeal", 97.702011, 282.801270, -502.074982
"Bed #1", "The Feed Bag Private Quarters", "ICMarketDistrictTheFeedBagUpstairs", 1807.757446, 2257.249023, 7092.020996
"Chair #1", "The Feed Bag Private Quarters", "ICMarketDistrictTheFeedBagUpstairs", 1711.086548, 2039.171631, 7102.516602
"Chair #2", "The Feed Bag Private Quarters", "ICMarketDistrictTheFeedBagUpstairs", 2010.313721, 1920.382813, 7101.604004
"Chair #3", "The Feed Bag Private Quarters", "ICMarketDistrictTheFeedBagUpstairs", 2238.051025, 2345.469482, 7100.480957
"Chair #4", "The Feed Bag Private Quarters", "ICMarketDistrictTheFeedBagUpstairs", 2311.185791, 2251.740234, 7100.181641
"Chair #5", "The Feed Bag Private Quarters", "ICMarketDistrictTheFeedBagUpstairs", 2421.448975, 2058.241211, 7102.516602
"Bench #1", "The Feed Bag", "ICMarketDistrictTheFeedBag", -189.683640, 337.975952, -380.061615
"Bench #2", "The Feed Bag", "ICMarketDistrictTheFeedBag", 438.833282, -350.365601, -380.061615
"Bench #3", "The Feed Bag", "ICMarketDistrictTheFeedBag", 62.794441, 258.494781, -376.904388
"Chair #1", "The Feed Bag", "ICMarketDistrictTheFeedBag", 189.487961, -45.664574, -348.664856
"Chair #2", "The Feed Bag", "ICMarketDistrictTheFeedBag", 192.697952, 173.750336, -348.664856
"Chair #3", "The Feed Bag", "ICMarketDistrictTheFeedBag", 307.136871, 100.829308, -348.673187
"Chair #4", "The Feed Bag", "ICMarketDistrictTheFeedBag", 324.483337, -47.616478, -348.664856
"Stool #1", "The Feed Bag", "ICMarketDistrictTheFeedBag", -148.263763, 97.749443, -379.639008
"Stool #2", "The Feed Bag", "ICMarketDistrictTheFeedBag", -76.935318, 96.190575, -379.639008
"Stool #3", "The Feed Bag", "ICMarketDistrictTheFeedBag", 3.488944, -96.061028, -379.639008
"Stool #4", "The Feed Bag", "ICMarketDistrictTheFeedBag", 5.122629, -182.263947, -379.639008
"Stool #5", "The Feed Bag", "ICMarketDistrictTheFeedBag", 9.271965, -0.236283, -379.639008
"Bed #1", "The Flowing Bowl", "AnvilTheFlowingBowl", -129.554764, 139.787216, 43.519043
"Bed #2", "The Flowing Bowl", "AnvilTheFlowingBowl", -292.217377, 137.328079, 43.519043
"Bench #1", "The Flowing Bowl", "AnvilTheFlowingBowl", 223.323898, -198.263138, -168.950882
"Bench #2", "The Flowing Bowl", "AnvilTheFlowingBowl", 232.293686, -82.080582, -168.950882
"Chair #1", "The Flowing Bowl", "AnvilTheFlowingBowl", -114.689240, -274.603180, 45.855228
"Chair #2", "The Flowing Bowl", "AnvilTheFlowingBowl", -363.591309, -0.716193, -164.130508
"Chair #3", "The Flowing Bowl", "AnvilTheFlowingBowl", -399.667389, -287.643036, 45.225403
"Chair #4", "The Flowing Bowl", "AnvilTheFlowingBowl", 205.244568, 97.962364, -149.922791
"Chair #5", "The Flowing Bowl", "AnvilTheFlowingBowl", 273.298065, 100.977264, -150.030426
"Chair #6", "The Flowing Bowl", "AnvilTheFlowingBowl", 5.846114, -16.177954, -147.567734
"Chair #7", "The Flowing Bowl", "AnvilTheFlowingBowl", 96.036659, -14.881536, -147.898651
"Stool #1", "The Flowing Bowl", "AnvilTheFlowingBowl", -156.120972, -300.018463, 27.206654
"Bed #1", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -1024.941528, -205.482880, 76.849052
"Bed #2", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -38.127026, -162.458206, 33.686188
"Bed #3", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -389.901642, -82.935432, 76.849060
"Bed #4", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -794.837646, -149.658920, 76.849052
"Bench #1", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -547.027893, 205.553650, 58.783463
"Bench #2", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -741.023132, 208.544800, 58.783463
"Chair #1", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -142.559906, -375.739014, -167.075821
"Chair #2", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -187.415298, 15.556538, -165.958664
"Chair #3", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -43.299835, 18.690382, -167.075806
"Chair #4", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -60.644276, 124.699310, -165.328842
"Chair #5", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -657.488220, 26.095375, 76.148949
"Chair #6", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", 5.675283, -405.117584, -154.902603
"Stool #1", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -223.497849, -22.253084, 16.929417
"Stool #2", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -921.675049, -60.630039, 59.792843
"Stool #3", "The Fo'c's'le Private Rooms", "AnvilTheFocslePrivateRooms", -982.712952, -1.468325, 59.792843
"Bench #1", "The Fo'c's'le", "AnvilTheFocsle", -375.434723, 243.870026, -5.719614
"Bench #2", "The Fo'c's'le", "AnvilTheFocsle", 390.457855, -267.612701, 37.260223
"Chair #1", "The Fo'c's'le", "AnvilTheFocsle", -155.329514, 342.541168, 13.938354
"Chair #2", "The Fo'c's'le", "AnvilTheFocsle", -230.014694, -223.473938, 14.167603
"Chair #3", "The Fo'c's'le", "AnvilTheFocsle", -263.912048, 330.980835, 13.938354
"Chair #4", "The Fo'c's'le", "AnvilTheFocsle", -290.348755, -127.772079, 14.167603
"Chair #5", "The Fo'c's'le", "AnvilTheFocsle", -308.798920, 129.096497, 13.938354
"Chair #6", "The Fo'c's'le", "AnvilTheFocsle", 324.990631, 91.161591, 60.969524
"Chair #7", "The Fo'c's'le", "AnvilTheFocsle", 374.611237, -42.609753, 62.440380
"Stool #1", "The Fo'c's'le", "AnvilTheFocsle", -179.768677, -110.132820, -3.448166
"Stool #2", "The Fo'c's'le", "AnvilTheFocsle", -261.213074, -27.986198, -3.448154
"Chair #1", "The Foaming Flask Basement", "ICTalosPlazaTheFoamingFlaskBasement", -275.874359, -45.387493, -553.515869
"Chair #2", "The Foaming Flask Basement", "ICTalosPlazaTheFoamingFlaskBasement", -485.077515, 61.198486, -553.515869
"Bed #1", "The Foaming Flask Lodgings", "ICTalosPlazaTheFoamingFlaskUpstairs", 2370.739990, 2306.870361, 7044.190918
"Chair #1", "The Foaming Flask Lodgings", "ICTalosPlazaTheFoamingFlaskUpstairs", 2331.511230, 2121.658936, 7092.454102
"Chair #2", "The Foaming Flask Lodgings", "ICTalosPlazaTheFoamingFlaskUpstairs", 2338.726807, 2515.825195, 7092.561523
"Chair #3", "The Foaming Flask Lodgings", "ICTalosPlazaTheFoamingFlaskUpstairs", 2441.150635, 2000.548462, 7090.766602
"Stool #1", "The Foaming Flask Lodgings", "ICTalosPlazaTheFoamingFlaskUpstairs", 1871.045044, 2274.738525, 7059.748047
"Chair #1", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", -439.438843, -39.477463, -222.786057
"Stool #1", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", -178.853439, 323.232086, -253.804657
"Stool #2", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", -193.797531, 33.398472, -252.946930
"Stool #3", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", -334.819336, 220.195267, -253.270828
"Stool #4", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", -383.445404, 158.079895, -253.270981
"Stool #5", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", -86.160828, 24.599672, -252.209595
"Stool #6", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", 12.424891, 33.528378, -252.209595
"Stool #7", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", 192.899445, 277.910278, -254.104126
"Stool #8", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", 259.567841, 214.428986, -254.104126
"Stool #9", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", 283.503357, -74.899384, -254.104248
"Stool #10", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", 95.389702, -48.621964, -252.724564
"Stool #11", "The Foaming Flask", "ICTalosPlazaTheFoamingFlask", 98.150459, -158.066147, -254.104233
"Sacrificial Altar #1", "The Forbidden Grotto", "ParadiseGrotto02", -603.586121, 3127.515869, -4.140557
"Bench #1", "The Fountainhead", "XPGloomstonePassage01", 3961.104492, -310.378418, 56.208443
"Bench #2", "The Fountainhead", "XPGloomstonePassage01", 4002.736084, 386.117706, 60.613716
"Chair #1", "The Fountainhead", "XPGloomstonePassage01", -2627.803467, 3507.739014, 90.313332
"Chair #2", "The Fountainhead", "XPGloomstonePassage01", -2644.277588, 3591.263672, 90.643295
"Chair #3", "The Fountainhead", "XPGloomstonePassage01", 12170.416992, 5674.807129, 90.313332
